,GeneID,CTD
4238,9469,CHST3
4239,10164,CHST4
4240,23563,CHST5
4242,56548,CHST7
4243,64377,CHST8
4244,83539,CHST9
4245,22856,CHSY1
4246,337876,CHSY3
4247,100910780,CHSY3L
4248,63922,CHTF18
4249,54921,CHTF8
4250,26097,CHTOP
4251,500378,CHTOPL1
4252,1147,CHUK
4253,91612,CHURC1
4254,109455,CIA1
4255,114158,CIA10
4256,326427,CIA11
4257,100034807,CIA12
4258,100034808,CIA13
4259,100036208,CIA14
4260,493045,CIA15
4261,100034809,CIA16
4262,100035538,CIA17
4263,100035738,CIA18
4264,100034810,CIA19
4265,112252,CIA2
4266,493046,CIA20
4267,369057,CIA21
4268,369058,CIA22
4269,369059,CIA23
4270,387416,CIA24
4271,408115,CIA25
4272,100036428,CIA26
4273,100035776,CIA27
4274,100035559,CIA28
4275,100036236,CIA29
4276,112253,CIA3
4277,112254,CIA4
4278,114608,CIA5
4279,109452,CIA6
4280,112255,CIA7
4281,112265,CIA8
4282,114651,CIA9
4283,474368,CIAA1
4284,24263,CIAA2
4285,326452,CIAA3
4286,326453,CIAA4
4287,326454,CIAA5
4288,9391,CIAO1
4289,84191,CIAO2A
4290,51647,CIAO2B
4291,64428,CIAO3
4292,57019,CIAPIN1
4293,148523,CIART
4294,10519,CIB1
4295,10518,CIB2
4296,117286,CIB3
4297,130106,CIB4
4298,137392,CIBAR1
4299,339145,CIBAR2
4300,23152,CIC
4301,1149,CIDEA
4302,27141,CIDEB
4303,63924,CIDEC
4304,4261,CIITA
4305,22858,CILK1
4306,8483,CILP
4307,148113,CILP2
4308,51550,CINP
4309,57650,CIP2A
4310,85457,CIPC
4311,9541,CIR1
4312,1153,CIRBP
4313,55847,CISD1
4314,493856,CISD2
4315,284106,CISD3
4316,1154,CISH
4317,102216268,CISTR
4318,11113,CIT
4319,4435,CITED1
4320,10370,CITED2
4321,163732,CITED4
4322,25792,CIZ1
4323,26586,CKAP2
4324,150468,CKAP2L
4325,10970,CKAP4
4326,9793,CKAP5
4327,1152,CKB
4328,51192,CKLF
4329,1158,CKM
4331,12716,CKMT1
4333,1160,CKMT2
4334,1163,CKS1B
4335,681162,CKS1L
4336,1164,CKS2
4337,23332,CLASP1
4338,23122,CLASP2
4339,11129,CLASRP
4340,122616,CLBA1
4341,1179,CLCA1
4342,9635,CLCA2
4344,22802,CLCA4
4346,499721,CLCA4L
4347,362052,CLCA5
4348,23155,CLCC1
4349,23529,CLCF1
4350,1180,CLCN1
4351,1181,CLCN2
4352,1182,CLCN3
4353,1183,CLCN4
4354,1184,CLCN5
4355,1185,CLCN6
4356,1186,CLCN7
4357,1187,CLCNKA
4358,1188,CLCNKB
4359,9076,CLDN1
4360,9071,CLDN10
4361,5010,CLDN11
4362,9069,CLDN12
4363,23562,CLDN14
4364,24146,CLDN15
4365,10686,CLDN16
4366,26285,CLDN17
4367,51208,CLDN18
4368,149461,CLDN19
4369,9075,CLDN2
4370,49861,CLDN20
4371,53842,CLDN22
4372,137075,CLDN23
4373,100132463,CLDN24
4374,644672,CLDN25
4375,1365,CLDN3
4376,635396,CLDN34A
4377,680342,CLDN34B
4378,73934,CLDN34C4
4379,74987,CLDN34D
4380,680489,CLDN34E
4381,1364,CLDN4
4382,7122,CLDN5
4383,9074,CLDN6
4384,1366,CLDN7
4385,9073,CLDN8
4386,9080,CLDN9
4387,56650,CLDND1
4388,125875,CLDND2
4389,10462,CLEC10A
4390,6320,CLEC11A
4391,160364,CLEC12A
4392,387837,CLEC12B
4393,161198,CLEC14A
4394,23274,CLEC16A
4395,348174,CLEC18A
4396,728276,CLEC19A
4397,51267,CLEC1A
4398,51266,CLEC1B
4399,400797,CLEC20A
4401,29121,CLEC2D
4402,362445,CLEC2D2
4403,689790,CLEC2DL1
4404,232409,CLEC2E
4405,70809,CLEC2G
4406,94071,CLEC2H
4407,154790,CLEC2L
4408,10143,CLEC3A
4409,7123,CLEC3B
4410,50856,CLEC4A
4411,269799,CLEC4A1
4412,26888,CLEC4A2
4413,73149,CLEC4A3
4414,381809,CLEC4B2
4416,338339,CLEC4D
4417,26253,CLEC4E
4418,165530,CLEC4F
4419,339390,CLEC4G
4420,10332,CLEC4M
4421,23601,CLEC5A
4423,474144,CLEC6A-PS1
4424,64581,CLEC7A
4425,283420,CLEC9A
4426,1047,CLGN
4427,130162,CLHC1
4428,1192,CLIC1
4429,1193,CLIC2
4430,9022,CLIC3
4431,25932,CLIC4
4432,53405,CLIC5
4433,54102,CLIC6
4434,9685,CLINT1
4435,6249,CLIP1
4436,7461,CLIP2
4437,25999,CLIP3
4438,79745,CLIP4
4439,1195,CLK1
4440,1196,CLK2
4441,1198,CLK3
4442,57396,CLK4
4443,79789,CLMN
4444,79827,CLMP
4445,1201,CLN3
4446,1203,CLN5
4447,54982,CLN6
4448,2055,CLN8
4449,116449,CLNK
4450,1207,CLNS1A
4451,9575,CLOCK
4452,10978,CLP1
4453,81570,CLPB
4454,8192,CLPP
4455,1208,CLPS
4456,389383,CLPSL2
4457,1209,CLPTM1
4458,81037,CLPTM1L
4459,10845,CLPX
4460,7401,CLRN1
4461,645104,CLRN2
4462,119467,CLRN3
4463,63967,CLSPN
4464,22883,CLSTN1
4465,64084,CLSTN2
4466,9746,CLSTN3
4467,1211,CLTA
4468,1212,CLTB
4469,1213,CLTC
4470,57393,CLTRN
4471,1191,CLU
4472,23059,CLUAP1
4473,23277,CLUH
4474,27098,CLUL1
4475,157807,CLVS1
4476,134829,CLVS2
4477,171425,CLYBL
4478,444897,CM1
4479,369176,CM10
4480,110175906,CM100
4481,110175890,CM101
4482,110224116,CM102
4483,110224117,CM103
4484,110224103,CM104
4485,110224106,CM105
4486,110224107,CM106
4487,110224110,CM107
4488,110224111,CM108
4489,110224112,CM109
4490,369177,CM11
4491,110283601,CM110
4492,110283602,CM111
4493,110283603,CM112
4494,110283606,CM113
4495,110283607,CM114
4496,110283610,CM115
4497,110283611,CM116
4498,110283612,CM117
4499,110283615,CM118
4500,110283616,CM119
4501,369178,CM12
4502,110283617,CM120
4503,110354854,CM121
4504,110354855,CM122
4505,110354856,CM123
4506,110354857,CM124
4507,110354861,CM125
4508,110354862,CM126
4509,110354842,CM127
4510,110354846,CM128
4511,110354847,CM129
4512,408107,CM13
4513,110354848,CM130
4514,110354851,CM131
4515,110354852,CM132
4516,326542,CM14
4517,326536,CM15
4518,387444,CM16
4519,387447,CM17
4520,387450,CM18
4521,387454,CM19
4522,444976,CM2
4523,387458,CM20
4524,387462,CM21
4525,369029,CM22
4526,369030,CM23
4527,369052,CM24
4528,369031,CM25
4529,369071,CM26
4530,369073,CM27
4531,326544,CM28
4532,544467,CM29
4533,444949,CM3
4534,544466,CM30
4535,544453,CM31
4536,544508,CM32
4537,544501,CM33
4538,544523,CM34
4539,544517,CM35
4540,544484,CM36
4541,100303132,CM37
4542,100302766,CM38
4543,100302767,CM39
4544,444923,CM4
4545,100303155,CM40
4546,100302771,CM41
4547,100302773,CM42
4548,100303028,CM43
4549,100303092,CM44
4550,100303026,CM45
4551,100303175,CM46
4552,100302796,CM47
4553,100302800,CM48
4554,100302847,CM49
4555,444974,CM5
4556,369101,CM50
4557,369104,CM51
4558,100302831,CM52
4559,100303034,CM53
4560,100302836,CM54
4561,100302837,CM55
4562,100303205,CM56
4563,100303038,CM57
4564,100302835,CM58
4565,100302838,CM59
4566,444948,CM6
4567,100302864,CM60
4568,100302886,CM61
4569,100303231,CM62
4570,100303230,CM63
4571,100303233,CM64
4572,100303053,CM65
4573,100302887,CM66
4574,100303301,CM67
4575,100302973,CM68
4576,100303299,CM69
4577,369156,CM7
4578,100303079,CM70
4579,100302982,CM71
4580,100303080,CM72
4581,100302981,CM73
4582,101027066,CM74
4583,101027067,CM75
4584,101027068,CM76
4585,101027069,CM77
4586,101027070,CM78
4587,101027071,CM79
4588,369173,CM8
4589,102723098,CM80
4590,109029534,CM81
4591,110175894,CM82
4592,110175908,CM83
4593,110175895,CM84
4594,110175880,CM85
4595,110175879,CM86
4596,110175881,CM87
4597,110175882,CM88
4598,110175884,CM89
4599,369175,CM9
4600,110175885,CM90
4601,110175898,CM91
4602,110175871,CM92
4603,110175872,CM93
4604,110175875,CM94
4605,110175900,CM95
4606,110175904,CM96
4607,110175878,CM97
4608,110175886,CM98
4609,110175889,CM99
4610,1215,CMA1
4612,8418,CMAHP
4613,55907,CMAS
4614,134147,CMBL
4615,152100,CMC1
4616,56942,CMC2
4617,100272147,CMC4
4618,80790,CMIP
4619,1240,CMKLR1
4621,51727,CMPK1
4622,129607,CMPK2
4623,84319,CMSS1
4624,113540,CMTM1
4625,73381,CMTM2A
4626,123920,CMTM3
4627,146223,CMTM4
4628,116173,CMTM5
4629,54918,CMTM6
4630,112616,CMTM7
4631,152189,CMTM8
4632,23070,CMTR1
4633,55783,CMTR2
4634,202333,CMYA5
4635,168975,CNBD1
4636,140894,CNBD2
4637,7555,CNBP
4638,84735,CNDP1
4639,55748,CNDP2
4640,255919,CNEP1R1
4641,84518,CNFN
4642,1259,CNGA1
4643,1260,CNGA2
4644,1261,CNGA3
4645,1262,CNGA4
4646,1258,CNGB1
4647,54714,CNGB3
4648,10175,CNIH1
4649,254263,CNIH2
4650,149111,CNIH3
4651,29097,CNIH4
4653,10256,CNKSR1
4654,22866,CNKSR2
4655,154043,CNKSR3
4656,11061,CNMD
4657,1264,CNN1
4658,1265,CNN2
4659,1266,CNN3
4660,26507,CNNM1
4661,54805,CNNM2
4662,26505,CNNM3
4663,26504,CNNM4
4665,23019,CNOT1
4666,25904,CNOT10
4667,55571,CNOT11
4668,4848,CNOT2
4669,4849,CNOT3
4670,4850,CNOT4
4671,57472,CNOT6
4672,246175,CNOT6L
4673,29883,CNOT7
4674,9337,CNOT8
4675,9125,CNOT9
4676,1267,CNP
4678,27013,CNPPD1
4679,285888,CNPY1
4680,10330,CNPY2
4681,10695,CNPY3
4682,245812,CNPY4
4683,1268,CNR1
4684,1269,CNR2
4685,25927,CNRIP1
4686,163882,CNST
4687,124817,CNTD1
4688,1270,CNTF
4689,1271,CNTFR
4690,54875,CNTLN
4691,1272,CNTN1
4692,6900,CNTN2
4693,5067,CNTN3
4694,152330,CNTN4
4695,53942,CNTN5
4696,27255,CNTN6
4697,8506,CNTNAP1
4698,26047,CNTNAP2
4699,79937,CNTNAP3
4701,85445,CNTNAP4
4703,636808,CNTNAP5A
4704,241175,CNTNAP5B
4705,620292,CNTNAP5C
4706,11064,CNTRL
4707,116840,CNTROB
4708,28958,COA3
4709,51287,COA4
4710,493753,COA5
4711,388753,COA6
4712,65260,COA7
4713,84334,COA8
4714,80347,COASY
4715,100307063,COATC1
4716,107161250,COATC10
4717,107161251,COATC11
4718,107161252,COATC12
4719,107161266,COATC13
4720,107161253,COATC14
4721,107161254,COATC15
4722,107161255,COATC16
4723,100431183,COATC2
4724,100431185,COATC3
4725,100431184,COATC4
4726,100431186,COATC5
4727,107161264,COATC6
4728,107161248,COATC7
4729,107161249,COATC8
4730,107161265,COATC9
4731,23242,COBL
4732,22837,COBLL1
4733,1690,COCH
4734,9382,COG1
4735,22796,COG2
4736,83548,COG3
4737,25839,COG4
4738,10466,COG5
4739,57511,COG6
4740,91949,COG7
4741,84342,COG8
4742,8161,COIL
4743,1300,COL10A1
4744,1301,COL11A1
4745,1302,COL11A2
4746,1303,COL12A1
4747,1305,COL13A1
4748,7373,COL14A1
4749,1306,COL15A1
4750,1307,COL16A1
4751,1308,COL17A1
4752,80781,COL18A1
4753,1310,COL19A1
4754,1277,COL1A1
4755,1278,COL1A2
4756,57642,COL20A1
4757,169044,COL22A1
4758,91522,COL23A1
4759,255631,COL24A1
4760,84570,COL25A1
4761,136227,COL26A1
4762,85301,COL27A1
4763,340267,COL28A1
4764,1280,COL2A1
4766,1281,COL3A1
4767,1282,COL4A1
4768,1284,COL4A2
4769,1285,COL4A3
4770,1286,COL4A4
4771,1287,COL4A5
4772,1288,COL4A6
4773,1289,COL5A1
4774,1290,COL5A2
4775,50509,COL5A3
4776,1291,COL6A1
4777,1292,COL6A2
4778,1293,COL6A3
4779,68553,COL6A4
4781,256076,COL6A5
4782,131873,COL6A6
4783,1294,COL7A1
4784,1295,COL8A1
4785,1296,COL8A2
4786,1297,COL9A1
4787,1298,COL9A2
4788,1299,COL9A3
4789,120376,COLCA2
4790,100303248,COLCR1
4791,100302910,COLCR2
4792,100303249,COLCR3
4793,100303247,COLCR4
4794,100302911,COLCR5
4795,100303390,COLCR6
4796,100303391,COLCR7
4797,100302913,COLCR8
4798,100303250,COLCR9
4799,100303251,COLCS1
4800,10584,COLEC10
4801,78989,COLEC11
4802,81035,COLEC12
4803,79709,COLGALT1
4804,23127,COLGALT2
4805,8292,COLQ
4806,150684,COMMD1
4807,51397,COMMD10
4808,51122,COMMD2
4809,23412,COMMD3
4810,54939,COMMD4
4811,28991,COMMD5
4812,170622,COMMD6
4813,149951,COMMD7
4814,54951,COMMD8
4815,29099,COMMD9
4816,1311,COMP
4817,1312,COMT
4818,118881,COMTD1
4819,64326,COP1
4820,1314,COPA
4821,1315,COPB1
4822,9276,COPB2
4823,11316,COPE
4824,22820,COPG1
4825,26958,COPG2
4826,55352,COPRS
4827,9318,COPS2
4828,8533,COPS3
4829,51138,COPS4
4830,10987,COPS5
4831,10980,COPS6
4832,50813,COPS7A
4833,64708,COPS7B
4834,10920,COPS8
4835,150678,COPS9
4836,22818,COPZ1
4837,51226,COPZ2
4838,93058,COQ10A
4839,80219,COQ10B
4840,27235,COQ2
4841,51805,COQ3
4842,51117,COQ4
4843,84274,COQ5
4844,51004,COQ6
4845,10229,COQ7
4846,56997,COQ8A
4847,79934,COQ8B
4848,57017,COQ9
4849,326525,COREG1
4850,326451,COREG2
4851,10699,CORIN
4852,11151,CORO1A
4853,57175,CORO1B
4854,23603,CORO1C
4855,7464,CORO2A
4856,10391,CORO2B
4857,84940,CORO6
4858,79585,CORO7
4859,1325,CORT
4860,23406,COTL1
4862,1352,COX10
4863,1353,COX11
4864,84987,COX14
4865,1355,COX15
4866,51241,COX16
4867,10063,COX17
4868,285521,COX18
4869,90639,COX19
4871,116228,COX20
4874,1327,COX4I1
4875,84701,COX4I2
4876,9377,COX5A
4877,1329,COX5B
4878,1337,COX6A1
4879,1339,COX6A2
4880,1340,COX6B1
4881,502592,COX6B1-PS1
4882,125965,COX6B2
4883,1345,COX6C
4886,286962,COX6C-PS1
4887,1346,COX7A1
4888,1347,COX7A2
4889,9167,COX7A2L
4890,688386,COX7A2L2
4891,1349,COX7B
4892,170712,COX7B2
4893,1350,COX7C
4894,1351,COX8A
4895,12869,COX8B
4896,341947,COX8C
4898,1356,CP
4900,1357,CPA1
4901,1358,CPA2
4902,1359,CPA3
4903,51200,CPA4
4904,93979,CPA5
4905,57094,CPA6
4906,27151,CPAMD8
4907,1360,CPB1
4908,1361,CPB2
4909,1362,CPD
4910,1363,CPE
4911,64506,CPEB1
4912,132864,CPEB2
4913,22849,CPEB3
4914,80315,CPEB4
4915,79974,CPED1
4916,299247,CPG1
4919,105594,CPHX1
4920,65250,CPLANE1
4921,79363,CPLANE2
4922,10815,CPLX1
4923,10814,CPLX2
4924,594855,CPLX3
4925,339302,CPLX4
4926,1368,CPM
4927,1369,CPN1
4928,1370,CPN2
4929,8904,CPNE1
4930,221184,CPNE2
4931,8895,CPNE3
4932,131034,CPNE4
4933,57699,CPNE5
4934,9362,CPNE6
4935,27132,CPNE7
4936,144402,CPNE8
4937,151835,CPNE9
4938,130749,CPO
4939,1371,CPOX
4940,55313,CPPED1
4941,10404,CPQ
4942,1373,CPS1
4943,29894,CPSF1
4944,53981,CPSF2
4945,51692,CPSF3
4946,10898,CPSF4
4947,642843,CPSF4L
4948,11052,CPSF6
4949,79869,CPSF7
4950,1374,CPT1A
4951,1375,CPT1B
4952,126129,CPT1C
4953,1376,CPT2
4954,80772,CPTP
4955,54504,CPVL
4956,53336,CPXCR1
4957,56265,CPXM1
4958,119587,CPXM2
4959,8532,CPZ
4960,1379,CR1L
4961,1380,CR2
4962,1381,CRABP1
4963,1382,CRABP2
4964,57482,CRACD
4965,343990,CRACDL
4966,84766,CRACR2A
4967,283229,CRACR2B
4968,8738,CRADD
4969,57585,CRAMP1
4970,1384,CRAT
4971,23418,CRB1
4972,286204,CRB2
4973,92359,CRB3
4974,51185,CRBN
4975,27297,CRCP
4976,54544,CRCT1
4978,1385,CREB1
4979,10488,CREB3
4980,90993,CREB3L1
4981,64764,CREB3L2
4982,84699,CREB3L3
4983,148327,CREB3L4
4984,9586,CREB5
4986,1387,CREBBP
4987,1389,CREBL2
4988,153222,CREBRF
4989,58487,CREBZF
4991,8804,CREG1
4992,200407,CREG2
4993,78987,CRELD1
4994,79174,CRELD2
4995,1390,CREM
4997,1392,CRH
4998,1393,CRHBP
4999,1394,CRHR1
5000,1395,CRHR2
5001,445446,CRHSP-28
5002,51232,CRIM1
5004,1396,CRIP1
5005,1397,CRIP2
5006,401262,CRIP3
5007,103691737,CRIPAK
5008,9419,CRIPT
5009,167,CRISP1
5010,7180,CRISP2
5011,10321,CRISP3
5013,83690,CRISPLD1
5014,83716,CRISPLD2
5015,1398,CRK
5016,1399,CRKL
5017,9244,CRLF1
5018,64109,CRLF2
5019,51379,CRLF3
5020,54675,CRLS1
5021,1400,CRMP1
5022,643911,CRNDE
5023,51340,CRNKL1
5024,116481,CRNKL1-PS1
5025,49860,CRNN
5026,9696,CROCC
5027,728763,CROCC2
5029,54677,CROT
5030,1401,CRP
5031,729920,CRPPA
5032,55118,CRTAC1
5033,56253,CRTAM
5034,10491,CRTAP
5035,363158,CRTAPL1
5036,23373,CRTC1
5037,200186,CRTC2
5038,64784,CRTC3
5039,1406,CRX
5040,292625,CRXOS1
5041,1407,CRY1
5042,1408,CRY2
5043,1409,CRYAA
5044,1410,CRYAB
5045,1411,CRYBA1
5046,1412,CRYBA2
5047,1413,CRYBA4
5048,1414,CRYBB1
5049,1415,CRYBB2
5050,1417,CRYBB3
5051,202,CRYBG1
5052,55057,CRYBG2
5053,131544,CRYBG3
5054,24274,CRYG@
5055,1418,CRYGA
5056,1419,CRYGB
5057,1420,CRYGC
5058,1421,CRYGD
5059,12968,CRYGE
5060,12969,CRYGF
5061,155051,CRYGN
5062,1427,CRYGS
5063,51084,CRYL1
5064,1428,CRYM
5065,1429,CRYZ
5066,9946,CRYZL1
5067,1431,CS
5068,51380,CSAD
5069,171161,CSAP1
5070,27254,CSDC2
5071,7812,CSDE1
5072,1434,CSE1L
5073,1435,CSF1
5074,1436,CSF1R
5075,1437,CSF2
5076,1438,CSF2RA
5077,1439,CSF2RB
5078,1440,CSF3
5079,1441,CSF3R
5080,55790,CSGALNACT1
5081,55454,CSGALNACT2
5082,1445,CSK
5083,64478,CSMD1
5084,114784,CSMD2
5085,114788,CSMD3
5086,1446,CSN1S1
5087,12993,CSN1S2A
5088,12992,CSN1S2B
5089,1447,CSN2
5090,1448,CSN3
5091,1452,CSNK1A1
5092,1453,CSNK1D
5093,1454,CSNK1E
5094,53944,CSNK1G1
5095,1455,CSNK1G2
5096,1456,CSNK1G3
5097,1457,CSNK2A1
5098,1459,CSNK2A2
5099,1460,CSNK2B
5100,111064647,CSNKA2IP
5101,1464,CSPG4
5102,10675,CSPG5
5103,79848,CSPP1
5104,114564,CSPRS
5105,353495,CSR
5106,64651,CSRNP1
5107,81566,CSRNP2
5108,80034,CSRNP3
5109,1465,CSRP1
5110,1466,CSRP2
5111,8048,CSRP3
5113,140880,CST11
5114,69362,CST12
5115,69294,CST13
5116,1471,CST3
5118,1473,CST5
5119,1474,CST6
5120,8530,CST7
5121,10047,CST8
5122,128821,CST9L
5123,1475,CSTA
5124,1476,CSTB
5125,1477,CSTF1
5126,1478,CSTF2
5127,23283,CSTF2T
5128,1479,CSTF3
5129,128817,CSTL1
5131,554289,CSTRR1
5132,100528000,CSTRR2
5133,102723680,CT45A9
5134,643311,CT47B1
5135,54967,CT55
5136,30848,CTAG2
5137,1487,CTBP1
5138,1488,CTBP2
5139,1486,CTBS
5140,80169,CTC1
5141,10664,CTCF
5142,140690,CTCFL
5143,23399,CTDNEP1
5144,9150,CTDP1
5145,58190,CTDSP1
5146,10106,CTDSP2
5147,10217,CTDSPL
5148,51496,CTDSPL2
5149,1489,CTF1
5150,244218,CTF2
5151,1491,CTH
5152,115908,CTHRC1
5153,9811,CTIF
5154,13024,CTLA2A
5156,1493,CTLA4
5157,1495,CTNNA1
5158,1496,CTNNA2
5159,29119,CTNNA3
5160,8727,CTNNAL1
5161,1499,CTNNB1
5162,56998,CTNNBIP1
5163,56259,CTNNBL1
5164,1500,CTNND1
5165,1501,CTNND2
5166,1497,CTNS
5168,1503,CTPS1
5169,56474,CTPS2
5170,9646,CTR9
5172,1504,CTRB1
5174,11330,CTRC
5175,1506,CTRL
5177,56092,CTS7
5178,56094,CTS8
5179,290972,CTS8L1
5180,5476,CTSA
5181,1508,CTSB
5182,1075,CTSC
5183,1509,CTSD
5184,1510,CTSE
5185,8722,CTSF
5186,1511,CTSG
5187,1512,CTSH
5188,26898,CTSJ
5189,1513,CTSK
5190,1514,CTSL
5191,70202,CTSLL3
5192,64139,CTSM
5193,1519,CTSO
5194,104002,CTSQ
5195,408201,CTSQL2
5196,56835,CTSR
5197,1520,CTSS
5199,1521,CTSW
5200,1522,CTSZ
5201,2017,CTTN
5202,83992,CTTNBP2
5203,55917,CTTNBP2NL
5204,90353,CTU1
5205,348180,CTU2
5206,404217,CTXN1
5207,399697,CTXN2
5208,613212,CTXN3
5209,8029,CUBN
5210,404093,CUEDC1
5211,79004,CUEDC2
5212,8454,CUL1
5213,8453,CUL2
5214,8452,CUL3
5215,8451,CUL4A
5216,8450,CUL4B
5217,8065,CUL5
5218,9820,CUL7
5219,23113,CUL9
5220,51596,CUTA
5221,51076,CUTC
5222,1523,CUX1
5223,23316,CUX2
5224,50624,CUZD1
5225,51503,CWC15
5226,57703,CWC22
5227,54883,CWC25
5228,10283,CWC27
5229,55280,CWF19L1
5230,143884,CWF19L2
5231,80157,CWH43
5232,6376,CX3CL1
5233,1524,CX3CR1
5234,1525,CXADR
5235,361873,CXADRL1
5236,2919,CXCL1
5237,3627,CXCL10
5238,6373,CXCL11
5239,6387,CXCL12
5240,10563,CXCL13
5241,9547,CXCL14
5243,58191,CXCL16
5244,284340,CXCL17
5245,2920,CXCL2
5246,2921,CXCL3
5248,6372,CXCL6
5250,4283,CXCL9
5251,3577,CXCR1
5252,3579,CXCR2
5253,2833,CXCR3
5254,7852,CXCR4
5255,643,CXCR5
5256,10663,CXCR6
5258,103690850,CXHXORF65
5264,108352362,CXX1A
5265,30827,CXXC1
5266,80319,CXXC4
5267,51523,CXXC5
5268,1534,CYB561
5269,220002,CYB561A3
5270,284613,CYB561D1
5271,11068,CYB561D2
5272,1528,CYB5A
5273,80777,CYB5B
5274,124637,CYB5D1
5275,124936,CYB5D2
5276,51706,CYB5R1
5277,51700,CYB5R2
5278,1727,CYB5R3
5279,51167,CYB5R4
5280,606495,CYB5RL
5281,1535,CYBA
5283,1536,CYBB
5284,79415,CYBC1
5285,79901,CYBRD1
5286,1537,CYC1
5287,689099,CYC1-PS1
5289,54205,CYCS
5290,13067,CYCT
5291,23191,CYFIP1
5292,26999,CYFIP2
5293,114757,CYGB
5294,50626,CYHR1
5295,1538,CYLC1
5296,1539,CYLC2
5297,1540,CYLD
5298,361373,CYLD-PS1
5299,229697,CYM
5301,1583,CYP11A1
5302,1584,CYP11B1
5303,1585,CYP11B2
5304,353498,CYP11B3
5305,1586,CYP17A1
5306,1588,CYP19A1
5308,1543,CYP1A1
5309,1544,CYP1A2
5310,1545,CYP1B1
5311,57404,CYP20A1
5312,13079,CYP21A1
5313,407780,CYP21A1-PS
5315,1591,CYP24A1
5316,1592,CYP26A1
5317,56603,CYP26B1
5318,340665,CYP26C1
5319,1593,CYP27A1
5320,1594,CYP27B1
5321,24894,CYP2A1
5322,24895,CYP2A2
5323,24299,CYP2A3
5325,224044,CYP2AB1
5326,301280,CYP2AC1
5327,24300,CYP2B1
5329,29295,CYP2B12
5330,13089,CYP2B13
5331,685222,CYP2B15
5333,361523,CYP2B2
5334,292728,CYP2B21
5336,286953,CYP2B3
5337,502310,CYP2B31
5343,29277,CYP2C11
5344,25011,CYP2C12
5345,171521,CYP2C13
5348,171518,CYP2C22
5349,226143,CYP2C23
5350,499353,CYP2C24
5358,293989,CYP2C6V1
5359,29298,CYP2C7
5361,686022,CYP2C77-PS
5362,293985,CYP2C79
5364,292330,CYP2C80
5366,266684,CYP2D1
5369,25053,CYP2D2
5372,24303,CYP2D3
5373,171522,CYP2D4
5374,286963,CYP2D5
5377,1571,CYP2E1
5380,54246,CYP2F4
5381,13108,CYP2G1
5383,313373,CYP2J10
5385,230459,CYP2J13
5386,502969,CYP2J16
5388,313375,CYP2J3
5389,65210,CYP2J4
5390,685092,CYP2J5-PS
5393,120227,CYP2R1
5394,29785,CYP2S1
5395,171380,CYP2T1
5396,113612,CYP2U1
5397,54905,CYP2W1
5398,51302,CYP39A1
5402,252931,CYP3A18
5403,266682,CYP3A2
5404,25642,CYP3A23-3A1
5409,170509,CYP3A62
5411,690383,CYP3A71-PS
5412,498198,CYP3A73
5413,498196,CYP3A85-PS
5414,171352,CYP3A9
5415,10858,CYP46A1
5416,50549,CYP4A1
5421,24306,CYP4A2
5423,298423,CYP4A3
5424,690034,CYP4A34-PS
5425,266674,CYP4A8
5426,1580,CYP4B1
5427,56266,CYP4F1
5432,208285,CYP4F17
5433,72054,CYP4F18
5437,677156,CYP4F37
5438,320997,CYP4F39
5439,286904,CYP4F4
5440,631304,CYP4F40
5441,286905,CYP4F5
5442,266689,CYP4F6
5445,102294,CYP4V3
5446,260293,CYP4X1
5447,13121,CYP51
5449,314154,CYP51A1-PS1
5450,1581,CYP7A1
5451,9420,CYP7B1
5453,1582,CYP8B1
5455,78996,CYREN
5456,81553,CYRIA
5457,51571,CYRIB
5458,192668,CYS1
5459,10800,CYSLTR1
5460,57105,CYSLTR2
5461,375791,CYSRT1
5462,296234,CYSS
5463,84418,CYSTM1
5465,9267,CYTH1
5466,9266,CYTH2
5467,9265,CYTH3
5468,27128,CYTH4
5469,9595,CYTIP
5470,54360,CYTL1
5471,116159,CYYR1
5472,54987,CZIB
5473,728294,D2HGDH
5474,302729,DA2-19
5475,23002,DAAM1
5476,23500,DAAM2
5477,1600,DAB1
5478,1601,DAB2
5479,153090,DAB2IP
5480,1602,DACH1
5481,117154,DACH2
5482,51339,DACT1
5483,168002,DACT2
5484,147906,DACT3
5485,1603,DAD1
5486,1605,DAG1
5487,747,DAGLA
5488,221955,DAGLB
5490,55152,DALRD3
5491,57291,DANCR
5492,199699,DAND5
5493,1610,DAO
5494,1611,DAP
5495,7818,DAP3
5497,1612,DAPK1
5498,23604,DAPK2
5499,1613,DAPK3
5500,92196,DAPL1
5501,27071,DAPP1
5502,226414,DARS
5503,55157,DARS2
5505,164781,DAW1
5506,1616,DAXX
5508,26528,DAZAP1
5509,9802,DAZAP2
5510,1618,DAZL
5511,10926,DBF4
5512,80174,DBF4B
5513,1621,DBH
5514,1622,DBI
5515,13168,DBIL5
5517,1627,DBN1
5518,79007,DBNDD1
5519,55861,DBNDD2
5520,28988,DBNL
5521,1628,DBP
5522,51163,DBR1
5523,1629,DBT
5524,120237,DBX1
5525,440097,DBX2
5526,9730,DCAF1
5527,79269,DCAF10
5528,80344,DCAF11
5529,25853,DCAF12
5530,139170,DCAF12L1
5531,340578,DCAF12L2
5532,25879,DCAF13
5533,90379,DCAF15
5534,80067,DCAF17
5535,26094,DCAF4
5536,8816,DCAF5
5537,55827,DCAF6
5538,10238,DCAF7
5539,50717,DCAF8
